tags	ipa	word
Connacht 	/ˈmˠuːn̪ˠəx/	múnadh
Connacht 	/ɾˠiːn̠ʲtʲ/	roinnt
Connacht ; Ulster 	/sˠn̪ˠasˠ/	snas
Connacht ; Munster 	/ˈtʲaŋɡə/	teanga
Connacht 	/ˈdʲiəɾˠə/	d'fhiafraigh
Connacht 	[ˈsˠkɑːn̠ˠt̠͡ɹ̝ˠuː]	scanrú
Connacht 	/ˈɔbˠlˠɑːt̪ˠəx/	oblátach
Connacht ; Ulster 	/kɾˠʊ(h)/	cruth
Connacht ; Ulster 	/bˠɪmʲ/	boim
Connacht 	/ˈfʲɛcəx/	feiceadh
Connacht ; Ulster 	/bʲɾʲeːɡ/	bréag
Connacht 	/ˈn̪ˠiːsˠkəx/	naoscach
Connacht ; Munster 	/sˠkɑfˠə/	scafa
Connacht 	/ɡlˠiː/	glaodh
Connacht 	/ˈkɪvʲɾʲiː/	cuibhrigh
Connacht ; Ulster 	/ɟeːɡ/	géag
Connacht ; Ulster 	/d̪ˠlˠuː/	dlúth
Connacht 	/ɾˠoːˈɣɔl̠ʲuːnˠəx/	róghoilliúnach
Connacht 	/l̠ʲah/	leath
Connacht 	[ˈdʲɛʃiː]	deisigh
Connacht ; 	/l̠ʲeː/	léigh
Connacht 	/ˈʃiːnʲuː/	síneadh
Connacht 	/ˈkanˠɑːlʲ/	canáil
Connacht 	/ˈpˠoːɡuː/	pógadh
Connacht ; Connacht 	/ˈhanʲic/	chonaic
Connacht ; Munster 	/ˈɛɾʲəxt̪ˠəsˠ/	oireachtas
Connacht ; Munster 	/klˠiːvˠxɾˠʊhəx/	claíomhchruthach
Connacht 	/ˈt̪ˠɾˠɞbˠloːdʲ/	trioblóid
Connacht 	/ˈæsˠpˠoːɡ/	easpag
Connacht ; Ulster 	/ˈkuːɾʲiəl̪ˠt̪ˠə/	cúirialta
Connacht 	/ˈdʲiːn̪ˠən̪ˠ/	déanann
Connacht 	/t̪ˠɾˠeː/	troithe
Connacht 	/ˈl̪ˠan̪ˠəx/	lannach
Connacht 	/ˈkɔxɑːnˠ/	cochán
Connacht 	/ˈaʃtʲɾʲuː/	aistriú
Connacht 		líonadh
Connacht 	/ˈsˠiːɾˠuː/	saoradh
Connacht ; Munster 	/ˈd̪ˠɪnʲə/	duine
Connacht 	/ˈsˠt̪ˠɾˠæːnʲʃeːɾˠə/	strainséara
Connacht 	/ˈl̪ˠɑːɾʲ/	láthair
Connacht 	/ˈbʲɾʲɛhuːnˠəsˠ/	breithiúnas
Connacht 	/ˈɾˠivʲə/	roimhe
Connacht 	/ˈɟɛlɑːn/	gealán
Connacht ; Ulster 	/ˈaʃɪc/	aisig
Connacht 	/cɛˈxiː/	cén chaoi
Connacht 	[ˈt̪ˠɑːwəxt̪ˠəx]	tábhachtach
Connacht ; Ulster 	/ˈeːl̠ʲiːnʲ/	éillín
Connacht 	/ˈd̪ˠɔnˠə/	dona
Connacht ; Ulster 	/mˠəɾˠ jal̪ˠ eɾʲ/	mar gheall ar
Connacht ; Munster 	/ˈboːhəɾʲ/	bóthair
Connacht ; Munster 	/ˈtʲɛfʲəx/	teifeach
Connacht 	/ˈat̪ˠɾˠəbˠ/	eatarthu
Connacht 	/ˈfʲiəɾˠətʲ/	fiaradh
Connacht ; Munster 	/bˠɑuɾˠ/	bodhar
Connacht 	/ˈfˠɑt̪ˠə/	fata
Connacht 	/ˈe(ː)ɾʲiː/	éirí
Connacht ; Ulster 	/ˈl̠ʲɛʃcɪ/	leisce
Connacht 	/ˈt̪ˠɔsˠiː/	tosaigh
Connacht ; Munster 	/ˈɾˠɔsˠə/	Rosa
Connacht 	[ˈmˠapˠiː]	mapaí
Connacht 	/ˈɑːtʲiː/	áití
Connacht 	[ˈpʲɛctʲuːɾˠ]	peictiúr
Connacht 	/ˈbʲɛɾʲiː/	beirigh
Connacht 	/ˈhaɾˠəʃ/	thairis
Connacht 	/ˈacəɾˠə/	aicearra
Connacht 	/ˈd̪ˠɛɾʲuː/	doireadh
Connacht 	/ˈiːhə/	ithe
Connacht 	/ˈt̪ˠɑːɾʲɟuːlʲ/	táirgiúil
Connacht 	/ˈkɾˠaɡətʲ/	cnagadh
Connacht 	/ˈfʲɾʲeːvˠəxiː/	fréamhacha
Connacht 	/ˈmˠɔɡoːɾʲ/	mogóir
Connacht ; Munster 	/d̪ˠɾˠuːxt̪ˠ/	drúcht
Connacht ; Ulster 	/ɡl̪ˠasˠ/	glas
Connacht ; Ulster 	/ˈl̠ʲɛtʲəɾʲ/	leitir
Connacht 	/ˈɡɾˠoːtʲiː/	gróite
Connacht 	/ˈnʲɛvʲuː/	neimheadh
Connacht 	/sˠl̪ˠɑːn̪ˠ ˈkɔl̪ˠət̪ˠ aɡiː/	slán codlata agaibh
Connacht 	/ˈʃan̪ˠinʲə/	seanduine
Connacht ; Ulster 	/ˈkiːɡə/	caoga
Connacht 	/ˈkɑbʲlʲeːɾˠə/	caibléir
Connacht ; Ulster 	/tʲɾʲeːnˠ/	tréan
Connacht 	[ˈbˠɾˠoːɡiː]	bróga
Connacht 	/ˈæn̪ˠəmˠsˠə/	ionamsa
Connacht 	/sˠʊ/	suigh
Connacht 	/ˈbˠɔɡəx/	bogadh
Connacht 	/oːlˠ/	ól
Connacht ; Munster 	/t̪ˠɾˠɑː/	trá
Connacht ; Connacht ; Ulster 	/ˈkaɾˠəd̪ˠ/	carad
Connacht 	/ˈdʲaɾˠkətʲ/	dearcadh
Connacht 	/ˈɪmʲaxt̪ˠ/	imeacht
Connacht ; Munster 	/l̪ˠəuɾʲ/	labhair
Connacht 	/ˈmˠahuːn̪ˠəsˠ/	maithiúnas
Connacht 	/ˌmˠɑːʃ eː də ˈhɪlʲ eː/	más é do thoil é
Connacht ; Munster 	/ˈfˠoːlˠəmʲ/	foghlaim
Connacht ; Munster 	/n̪ˠɑːdʲ/	náid
Connacht 	/ˈkɑːnʲu(ː)/	cáineadh
Connacht ; Munster 	/ˈbʲɾʲɪʃə/	briseadh
Connacht ; Munster 	/ˈɑːɾˠəsˠ/	áras
Connacht 	/ˈklˠoːʃcɾʲiːwiː/	clóscríobhaithe
Connacht ; Munster 	/ˈkuːŋ(ɡ)əx/	cúngach
Connacht ; Munster 	[ˈʃæːɡəl̪ˠ]	seagal
Connacht ; Connacht 	/ˈɑːl̪ˠən̠ʲ/	álainn
Connacht 	/ˈeːl̪ˠoː/	éaló
Connacht 	/ˈɟaɾˠɑːnˠ/	gearán
Connacht ; Munster 	/sˠɑː/	sá
Connacht 	/dʲəun̪ˠ/	deamhan
Connacht ; Munster 	/bˠiː/	buí
Connacht 	/n̠ʲaw/	neamh
Connacht 	/ˈɟaːl̪ˠt̪ˠə/	geallta
Connacht 	/ˈʃiː(h)lˠɑːnˠ/	síothlán
Connacht 	/fʲlʲɑː/	fleá
Connacht 	/mˠəil̠ʲ/	moill
Connacht ; Munster 	/coːx/	ceoch
Connacht ; Ulster 	/d̪ˠʊlˠ/	dul
Connacht 	/ˈoːɾˠɑːn̪ˠ/	amhrán
Connacht 	/ˈdʲiːsətʲ/	d'íosfadh
Connacht 	/ˈmˠat̪ˠɾˠəɾˠkəx/	matrarcach
Connacht 	/muː/	mothú
Connacht 	/ˈbˠiəxɑːnʲ/	buíocháin
Connacht 	/ˈɡɔbˠətʲ/	gobadh
Connacht 	/ˈbʲɑːɾˠəx/	bearradh
Connacht 	/ˈʃeːpʲeːl̪ˠ/	séipéal
Connacht 	/ˈdʲɾʲɑːɾˠəxiː/	deartháracha
Connacht 	/ɡliːmʲ/	dlím
Connacht ; Ulster 	/ˈcɪl̠ʲiənˠ/	Cillian
Connacht 	/ˈfʲlʲɔxəmʲ/	fliuchaim
Connacht 	/ˈavˠɾˠəsˠ/	amhras
Connacht ; Ulster 	/ˈʃl̠ʲɪʃ/	slis
Connacht 	/ˈkaɾˠt̪ˠəx/	cartadh
Connacht 	/ˈʃiːl̪ˠɾˠiː/	síolraigh
Connacht 	/ˈbˠaʃtʲətʲ/	baisteadh
Connacht 	/ˈt̪ˠɑːɾˠhɑːlʲ/	tarrtháil
Connacht 	/ˈehɪɾʲ/	ithir
Connacht 	/ˈceːsˠə/	céasadh
Connacht ; Munster 	/ˈsˠɑːlʲə/	sáile
Connacht ; Ulster 	/ˈkɪn̠ʲəlˠ/	coinneal
Connacht 	/ˈpʲʊkuː/	piocadh
Connacht 	/ˈkiːnʲuː/	cuimhniú
Connacht 	/ˈmˠuːn̠ʲtʲoːɾʲ/	múinteoir
Connacht 	/ˈd̪ˠɞɾˠəxə/	dorcha
Connacht ; Munster 	/ˈmˠuːnʲə/	múineadh
Connacht 	/ɡɾˠɑːsˠ/	gnás
Connacht 	/ˈl̪ˠʊmˠuː/	lomadh
Connacht ; Connacht 	/ˈdʲiːwɑːlʲ/	díobháil
Connacht 	/ˈin̠ʲtʲlʲiəxt̪ˠ/	intleacht
Connacht 	/ɟiːn̠ʲ/	ginn
Connacht ; Munster 	/fʲiːɾˠ/	fíor
Connacht 	/kn̪ˠɑɡ/	cnag
Connacht 	/ˈfʲiəɾˠuː/	fiaradh
Connacht 	/ˌfˠɪlʲ ˈt̪ˠɾˠuːnə/	fuil shróine
Connacht 	/sˠec/	saic
Connacht ; Ulster 	/ˈfˠɑːl̠ʲtʲə/	fáilte
Connacht 	/ˈmˠɔɾˠəɡuː/	morgadh
Connacht 	/ɡu/	guth
Connacht 	/ˈdʲiːbʲɾʲiːvˠ/	díbríodh
Connacht ; Connacht 	/ˈɑːlˠən̠ʲ/	álainn
Connacht 	/ˈɡaɾˠiː/	garraí
Connacht ; Munster 	/ˈdʲɛɾʲə/	deireadh
Connacht 	/ˈʃiəbˠətʲ/	siabadh
Connacht 	/ˈt̪ˠiːwiː/	taobhaigh
Connacht 	/ˈbˠʊsˠkə/	bosca
Connacht 	/ˈkɔɾˠətʲ/	coradh
Connacht 	/ˈəiɾʲiəxt̪ˠ/	oidhreacht
Connacht ; Munster 	/ˈmˠoːɾˠə/	móra
Connacht ; Munster 	/ˈʊmˠəsˠ/	iomas
Connacht 	/ˈfʲɾʲasˠt̪ˠəlˠiː/	freastalaí
Connacht 	/kl̪ˠʊʃ/	clois
Connacht ; Munster 	/ɑːɾˠd̪ˠ/	ard
Connacht 	/kɾˠok/	cnoc
Connacht 	/ˌd̪ˠɾˠeːd̪ˠ ˈn̪ˠuː/	Droichead Nua
Connacht 	/ˈpˠɾˠiːvˠˌxaːɾʲ/	príomhchathair
Connacht ; 	/lʲʊmˠ/	liom
Connacht 	/ˈkat̪ˠɑːnˠ/	catán
Connacht 	/dʲiːmˠ/	díom
Connacht ; Munster 	/fˠɑd̪ˠ/	fad
Connacht ; Ulster 	/ˈciːwiː/	cíobhaí
Connacht 	/ˈcæn̪ˠəxt̪ˠ/	ceannacht
Connacht 	/ˈsˠl̪ˠəin̠ʲtʲə/	sláinte
Connacht ; Ulster 	/fʲeːɾˠ/	féar
Connacht 	/ˈd̪ˠɞɾˠədʲ/	druid
Connacht 	/ˈɡeːlˠəx/	Gaelach
Connacht ; Munster 	/ˈsˠɑːsˠt̪ˠə/	sásta
Connacht 	/ˌd̪ˠɾˠəid̪ˠ ˈn̪ˠuː/	Droichead Nua
Connacht 	/ˈd̪ˠivʲəɡɑːnˠ/	duibheagán
Connacht 	/ˈkɔɡəɾˠ/	cogar
Connacht 	/əˈn̪ˠan̠ʲoːnʲ/	in ainneoin
Connacht 	/d̪ˠaun̠ʲ/	domhain
Connacht 	/ˈkan̪ˠd̪ˠɑːlʲ/	candáil
Connacht 	/ˈfˠalˠəx/	falach
Connacht 	/ˈimʲiːmʲ/	imím
Connacht 	/ˈokuː/	acu
Connacht 	/ˈciəɾˠɣʊ(vˠ)/	ciardhubh
Connacht ; Connacht 	[ˈcɪnʲiːxə]	ciníocha
Connacht 	/ˈæːmʲʃəɾʲ/	aimsir
Connacht ; Connacht 	/ˌkun̪ˠəˈmaɾˠə/	Conamara
Connacht 	/ˈl̠ʲeʃceːlˠ/	leithscéal
Connacht ; Munster 	/ˈkɔɾˠə/	coradh
Connacht 	/ˈɞɾˠə/	uirthi
Connacht 	/ˈd̪ˠɾˠəulˠɑːsˠəx/	drabhlásach
Connacht ; Ulster 	/bˠɾˠoːnˠ/	brón
Connacht ; Connacht 	/ˈmˠaːɾʲhəxiː/	máithreacha
Connacht ; Ulster 	/ˈtʲɪn̠ʲəsˠ/	tinneas
Connacht 	[ˈɾˠʊn̪ˠəx]	ronnach
Connacht 	/ˈa(h)nʲiːtʲ/	aithníodh
Connacht 	/n̠ʲæɾˠt̪ˠ/	neart
Connacht 	/ˈmˠɪnʲɑːlˠ/	muineál
Connacht 	/ˈɑnəmˠnɑxə/	anamnacha
Connacht 	/ˈpˠɑːɾˠd̪ˠuːnˠ/	pardún
Connacht 	/ˈɡɾˠiːuːlʲ/	gnaíúil
Connacht 	[kɾˠiːn̠ʲ]	crainn
Connacht ; Munster 	/ˈdʲoːɾˠə/	deora
Connacht ; Munster 	/iːʃ/	aois
Connacht 	/ˈbʲɾʲahnˠəx/	Breatnach
Connacht ; Ulster 	/ˈt̪ˠaɾˠuː/	tarbh
Connacht ; Connacht 	/ˈbˠɑlˠ(h)ə/	boladh
Connacht 	/ˈan̪ˠəmˠn̪ˠəxiː/	anamnacha
Connacht ; Munster 	/bʲɾʲoː/	breo
Connacht ; Munster ; Munster ; Ulster 	/ˈɟɾʲɪn̠ʲə/	grinne
Connacht ; Ulster 	/ˈt̪ˠɾˠiːxt̪ˠə/	traochta
Connacht 	/ˈeːɡiːnʲ/	éagaoin
Connacht 	/ˈfʲiːnʲuːnʲ/	fíniúin
Connacht 	/ˈɑːnˠ/	án
Connacht 	/ˈiːnʲʃoːtʲ/	inseodh
Connacht 	/ˈpʲɪctʲuːɾˠ/	pictiúr
Connacht 	/ˌfʲiːnˠ ˈɟælˠ/	fíon geal
Connacht 	/ˈfˠɑt̪ˠiː/	fataí
Connacht ; Connacht 	/ˈʃanˠəmˠoːɾʲ/	seanmóir
Connacht 	/ˈdʲɾʲɑːrʲəxə/	deartháireacha
Connacht 	/ˈʃciːɑːn/	sciathán
Connacht 	/ˈɡlˠɑkə/	glacadh
Connacht ; Munster 	/ax ˈeɾʲəd̪ˠ/	ach oiread
Connacht 	/ˈɑːɾʲiːmʲ/	áirím
Connacht 	/ˈsˠkal̠ʲəɡɑːnˠ/	scailleagán
Connacht 	/kaɾʲ/	cathair
Connacht 	/ˈmʲɑːnˠəx/	meánach
Connacht 	/ˈd̪ˠiːɾˠəvˠ/	daoradh
Connacht 	/ˈmˠahuː/	maitheamh
Connacht 	/ˈuːŋkəlʲ/	uncail
Connacht ; Munster 	/ˈeːʃtʲəmʲ/	éistim
Connacht ; Munster 	/sˠpˠoːl̪ˠ/	spól
Connacht 	[ˈkahiːɾʲəxə]	cathaoireacha
Connacht 	/ˈd̪ˠoːlˠhətʲ/	d'ólfadh
Connacht 	/ˈɟal̪ˠəvˠ/	gealladh
Connacht 	/tʲəi/	téigh
Connacht 	/ˈɡɾˠɑːn̠ʲə/	Gráinne
Connacht ; Munster 	/ˈkoːŋɡəɾˠəx/	cóngarach
Connacht 	/d̪ˠʊn̪ˠ/	donn
Connacht 	/ˈɟal̪ˠətʲ/	gealladh
Connacht ; Ulster 	[ˈbˠuəwəl̪ˠ]	buabhall
Connacht 	/ˈuːlˠuː/	umhlú
Connacht 	/ˈmˠaɾˠiːmʲ/	maraím
Connacht 	/ˌtʲæx ˈoːsˠt̪ˠə/	teach ósta
Connacht 	/ˈfʲlʲʊxətʲ/	fliuchadh
Connacht 	/ˈhɛcɪʃə/	chuicise
Connacht 	/ˈɡɑleːɾˠəx/	gallúnach
Connacht 	/ˈkɞl̠ʲtʲəx/	coillteach
Connacht 	/ˈkɪn̠ʲiːl̪ˠ/	coinníoll
Connacht ; Ulster 	/ˌcɪl̠ʲ ˈxan̠ʲiː/	Cill Chainnigh
Connacht 	/ˈbˠukɑːnˠ/	bacán
Connacht 	/ˈɔfˠɾˠɑːlˠəxə/	ofrálacha
Connacht 	/ˈaɾˠkɑːnˠ/	arcán
Connacht 	/ˈkʊɾˠəx/	curach
Connacht 	/sˠɪmʲ/	suim
Connacht 	/ˈɡɔwɑːlʲtʲə/	gabháilte
Connacht 	/sˠail̠ʲ/	saill
Connacht ; Munster 	/ˈfˠɑːsˠəx/	fásach
Connacht ; Connacht 	/ˈkaʃl̠ʲəwaːnˠ/	caisearbhán
Connacht ; Connacht ; Connacht 	/ˈimʲiː/	imigh
Connacht ; Munster 	/pˠoːlˠ/	Pól
Connacht 	/ˈmʲiːl̪ˠɰɪvʲ/	míol-luibh
Connacht 	/ˈɡɑːɾˠd̪ˠə ˈʃiːxɑːn̪ˠə/	Garda Síochána
Connacht 	/ˈʃæfˠoːdʲ/	seafóid
Connacht 	/ˈd̪ˠɑːɡuː/	d'fhágadh
Connacht ; Munster 	/ˈɔsˠkəɾˠ/	oscar
Connacht ; Connacht 	/ˈamˠəd̪ˠɑːn̪ˠ/	amadán
Connacht ; Munster 	/ˈfˠiːʃəvˠ/	faoiseamh
Connacht 	[ˈɑbˠəɾʲtʲiː]	abairtí
Connacht ; Munster 	/ˈdʲiːɾʲəx/	díreach
Connacht 	/ˌɡlænˈæmʃəɾʲə/	gloine aimsire
Connacht 	/t̪ˠuːmˠ/	tom
Connacht 	[ˈpˠɔt̪ˠiː]	potaí
Connacht ; Ulster 	/ˈkl̪ˠɔxə/	clocha
Connacht 	/ˈbˠanʲətʲ/	baineadh
Connacht 	/ˈɪdʲərʲˌɣiː/	idirghuí
Connacht 	/ˈfʲiːɾʲən̠ʲəx/	fírinneach
Connacht 	/ˈɡal̪ˠɑːn̪ˠ/	galán
Connacht ; Munster 	/ˈknˠaɡəɾʲə/	cnagaire
Connacht 	[ˈxiːɾʲə]	chaoirigh
Connacht ; Ulster 	/ˈkʊn̪ˠt̪ˠəɾˠ/	cuntar
Connacht 	/ˈãvˠɾˠəsˠ/	amhras
Connacht 	[ɡaːd̪ˠ]	gad
Connacht 	/ˈdʲat̪ˠəx/	deatach
Connacht 	[ˈfˠɾˠaŋkiː]	francaigh
Connacht 	/ˈd̪ˠɛlʲiː/	doiligh
Connacht 	/ˈpˠɾˠoːfʲiːlʲ/	próifíl
Connacht 	/ˈmʲiːɑːl̪ˠ/	Mícheál
Connacht ; Ulster 	/fˠiːlˠ/	faol
Connacht 	/sˠaix/	soitheach
Connacht 	/ˈeːvˠlˠoːdʲəx/	éabhlóideach
Connacht 	/kɑːmˠ/	cam
Connacht 	/ˈbˠoːhɾʲiːnʲ/	bóithrín
Connacht ; Ulster 	/ˈpʲiːn̠ʲiː/	pinginí
Connacht 	/ˈfʲiəɾˠuː/	fiaradh
Connacht 	/ˈn̪ˠol̪ˠəc/	Nollaig
Connacht 	[ˈdʲæːl̪ˠəɡ]	dealg
Connacht 	/kiːx/	caoch
Connacht 	/ˈd̪ˠɔxəsˠəx/	dúchosach
Connacht 	/ˈdʲiːsəx/	d'íosfadh
Connacht 	/ˈmʲiːˌuːn̪ˠwəɾˠ/	mífhonnmhar
Connacht 	/ˈfˠɔɾˠd̪ˠəɾˠəsˠ/	fardoras
Connacht 	/ˈsˠɾˠahnˠiː/	srathnaigh
Connacht ; Ulster 	/d̪ˠl̪ˠuː/	dlúth
Connacht 	/ˈakuːn̠ʲ/	acmhainn
Connacht 	/fˠɑːj/	fáidh
Connacht 	/ˈd̪ˠʊwəx/	dubhach
Connacht ; Munster 	/ˈsˠt̪ˠɔpˠə/	stopadh
Connacht 	/ɛɾʲˈsˠɔnˠ/	ar son
Connacht 	/ʃɾʲiən̪ˠ/	srian
Connacht 	/ˈɛləvˠən/	oileamhain
Connacht 	[ˈsˠkɾˠuːd̪ˠuː]	scrúdú
Connacht 	/ˈɡɔɾˠəx/	gorach
Connacht 	/ˈæhəɾʲ/	athair
Connacht 	/ˈclʲiəwɾˠəx/	cliabhrach
Connacht 	/ɡnˠɑːsˠ/	gnás
Connacht 	/ˈkiːnʲəx/	caoineadh
Connacht ; Ulster 	/l̠ʲeːw/	léamh
Connacht 	/ˈbˠɾˠuːn̪ˠt̪ˠən̪ˠəsˠ/	bronntanas
Connacht 	/ˈkɪʃn̠ʲəx/	cuisneach
Connacht ; Munster 	/sˠn̪ˠɑːvˠ/	snámh
Connacht ; Munster 	/ˈt̪ˠɔɾˠən̪ˠ/	torann
Connacht 	/ˈt̪ˠɞɾʲn̠ʲəx/	toirneach
Connacht 	/ˈdʲɾʲauɾˠəxə/	deirfiúracha
Connacht 	/d̪ˠɾˠuː/	dorú
Connacht ; Ulster 	/dʲlʲiː/	dligh
Connacht 	/kiːlˠ/	caol
Connacht 	/ˈæːɾʲə/	aire
Connacht 	/ˈkanˠətʲ/	canadh
Connacht 	/ˈpˠlˠɑːnˠə/	plána
Connacht ; Ulster 	/fˠɾˠiːx/	fraoch
Connacht ; Ulster 	/eːɡ/	éag
Connacht 	/ˈbˠanʲətʲ/	baineadh
Connacht 	/ˈfˠasˠkə/	foscadh
Connacht ; Ulster ; 	/ˈbʲiəlˠən̪ˠ/	bialann
Connacht 	/ˈɞɾˠəʃə/	uirthise
Connacht 	/ˈdʲɾʲɑːɾˠ/	dearthár
Connacht 	/ˈɡɪvʲə/	guí
Connacht ; Munster 	/ˈɔbˠəɾʲ/	obair
Connacht 	/lʲəi̯/	le haghaidh
Connacht 	/ˈkɾˠɪn̠ʲiː/	cruinnigh
Connacht 	/kiːl̪ˠ/	caol
Connacht 	/ˈaːɾˠuː/	athrú
Connacht 	/ˈdʲauəlˠ/	diabhal
Connacht 	/ˈaɡlˠəʃ/	eaglais
Connacht 	/woːbˠ/	uathu
Connacht 	/ˈsˠl̪ˠɔɡəx/	slogadh
Connacht 	/ˈdʲaɾˠəɡətʲ/	deargadh
Connacht 	/ˈʃiːl̪ˠɾˠə/	síolraigh
Connacht 	/ˈa(ɡə)d̪ˠ/	chugat
Connacht 	/ˈɡɾˠoːɡaːnˠ/	gróigeán
Connacht ; 	/ˈɔɾˠiː/	oraibh
Connacht 	/ˈbˠakiː/	bacaigh
Connacht 	/ˈbˠaʃtʲuː/	baisteadh
Connacht 	/ˈkɔɾˠuː/	corrú
Connacht 	/ˈeːd̪ˠoːxːəsˠ/	éadóchas
Connacht ; Munster 	/ɾˠoː/	ró
Connacht 	/d̪ˠəˈluː/	dlúth
Connacht ; Munster 	/ˈbʲɾʲiːvˠəɾˠ/	bríomhar
Connacht 	/ˈmˠaɾˠəfˠəx/	marfach
Connacht 	/ˈəuɾˠl̪ˠiː/	orlaí
Connacht ; Ulster 	/kuənˠ/	cuan
Connacht ; Connacht 	/ˈaɾʲiːmʲ/	airím
Connacht ; Ulster 	/ˈwæɟɪ/	mhaige
Connacht 	/ˈfʲiːnʲiːnʲəxəsˠ/	Fíníneachas
Connacht 	/ˈd̪ˠɑːɡəd̪ˠəɾˠ/	d'fhágadar
Connacht 	/ˈsˠkɔlˠɑːɾʲəxt̪ˠ/	scoláireacht
Connacht 	/ˈɡon̪ˠ/	gabhann
Connacht 	/ˈl̪ˠadʲənʲ/	Laidin
Connacht ; Ulster 	/ˈbˠɾˠad̪ˠiː/	bradaigh
Connacht 	/ˈpʲʊkuː/	piocadh
Connacht 	/ˌkɑt̪ˠ ˈkɾˠiːn̠ʲ/	cat crainn
Connacht ; Ulster 		Dún Dealgan
Connacht ; Munster 	/kɑːɾˠ/	carr
Connacht ; Munster 	/ˈkɔsˠkəɾʲ/	coscair
Connacht 	/ˈdʲiːnˠ æsˠ/	déan as
Connacht ; Ulster 	/ˈt̪ˠɪl̠ʲ/	tuill
Connacht 	/ˈmʲiːl̪ˠt̪ˠoːɡ/	míoltóg
Connacht 	/mʲɑːn̪ˠ/	meán
Connacht 	/ˈɪlʲɑːnˠəx/	oileánach
Connacht 	/ˈmˠuːxətʲ/	múchadh
Connacht ; Munster 	/ˈɟeːɡəx/	géagach
Connacht 	/ˈdʲɛcuː/	d'fheicfeadh
